coda_paper_id,paper_id,coda_data_split,subset,paragraph_num,sentence_num,segment_num,token_num,coda_has_expert_labels,title
6196,d9fac368ec82c6b23191deb4c644842b9aaadac0,train,custom_license,2,21,35,519,FALSE,First-calving age and first-lactation milk production on Dutch dairy farms
6197,ecc404eb232cf6f9f84bce14a55b7abfcecdc98a,train,custom_license,1,9,14,261,FALSE,Differential Expression of Neuronal ACE2 in Transgenic Mice with Overexpression of the Brain Renin-angiotensin System
6198,ab7acd1a5a78ec6d3f6cdddd26fb6f3923e3e371,train,custom_license,1,8,21,279,FALSE,A virus-like particle vaccine platform elicits heightened and hastened local lung mucosal antibody production after a single dose NIH Public Access Author Manuscript
6199,7588621d8d7542be8e0762f4c0a68a6fb19ca5f2,train,custom_license,1,4,8,109,FALSE,Viral targets of acylguanidines
6200,335c14ac989e0aef609bb1bd1e117fcdf662b4ea,train,custom_license,1,3,5,82,FALSE,Isolation and identification of human coronavirus 229E from frequently touched environmental surfaces of a university classroom that is cleaned daily
6201,938700b6861f687bac83e4cc9fc056e7d38371de,train,custom_license,1,2,3,52,FALSE,Medical Students and Pandemic Infl uenza
6202,f71fc0b528a0c0a8844d390140e4ae40a7ed1f59,train,custom_license,4,15,21,291,FALSE,Etiology of CAP Identified with Real-Time PCR ?€? CID 2005:41 (1 August) ?€? 345 Improved Diagnosis of the Etiology of Community-Acquired Pneumonia with Real-Time Polymerase Chain Reaction
6203,476db4612637dfb23fe3797a46f7215539701ae3,train,custom_license,1,12,18,263,FALSE,Severe community-acquired pneumonia caused by adenovirus type 11 in immunocompetent adults in Beijing
6204,01786225fa483c68167c505cdfab71de4ce9610e,train,custom_license,1,9,18,321,FALSE,Class II-restricted T cell responses in Theiler's murine encephalomyelitis virus (TMEV)-induced demyelinating disease III. Failure of neuroantigen-specific immune tolerance to affect the clinical course of demyelination
6205,453ebcf634bce39c00259fd65a0ffbf3c197c306,train,biorxiv_medrxiv,1,12,17,251,FALSE,Classification of Coronavirus Images using Shrunken Features
6206,c808733cdd3d3bbd4da5c98546b0bf1809b3cc30,train,custom_license,3,13,19,319,FALSE,"Coronavirus Nsp10, a Critical Co-factor for Activation of Multiple Replicative Enzymes *"
6207,555559ac51210f5ee896ad5d45a6790d52a3e4d1,train,comm_use_subset,2,15,29,393,FALSE,Determinants of emergency response responsibility perceptions in the local public health workforce after China's health sector restructuring
6208,5752da49269229713484d3f3b72ea2cac18b218c,train,custom_license,1,8,21,286,FALSE,Differential Cell Line Susceptibility to the Emerging Novel Human Betacoronavirus 2c EMC/2012: Implications for Disease Pathogenesis and Clinical Manifestation
6209,4dc98948c7e50a6d03b16a4cfb35a54553b773ce,train,custom_license,1,5,7,154,FALSE,Synthesis and anti-HIV studies of 2-and 3-adamantyl-substituted thiazolidin-4-ones
6210,188e7ff1e260864c89f266b5597de26d69a84660,train,comm_use_subset,3,14,26,314,FALSE,Clinical trials on drug repositioning for COVID-19 treatment
6211,c57bac4f38795dc13c7f91af3b758a0199ef3d2d,train,custom_license,1,12,26,316,FALSE,Respiratory Hygiene in the Emergency Department
6212,5d90fb7b571e9cfad48486c911796dbe9d917f33,train,custom_license,6,19,27,378,FALSE,P133 RIG-I mediates recognition of Salmonella RNA in non-phagocytic cells and con- tributes to early bacterial replication in vivo P135 Defining the intracellular innate immune synapse
6213,91f08a1a02ed51a781b1265d345b60cc63ff32fe,train,custom_license,1,11,15,283,FALSE,Toward a quantification of risks at the nexus of conservation and health: The case of bushmeat markets in Lao PDR
6214,64e414b7bd7b24eeb991dd0a9fcd9bb12854a50a,train,custom_license,1,5,12,156,FALSE,
6215,3a5f20b486e6fc4026a369d024173c65c063c6fa,train,custom_license,1,11,19,357,FALSE,Evaluation of attenuated VSVs with mutated M or/and G proteins as vaccine vectors
6216,e456188cd68fbdcc7bd6dc7fd34f26cb89634c3f,train,custom_license,2,11,23,355,FALSE,Quantitative computed tomography analysis for stratifying the severity of Coronavirus Disease 2019-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)
6217,1a9597a57cd6c3255a954c3a466dc211f5673382,train,custom_license,1,7,10,176,FALSE,Alpha-beta T cells provide protection against lethal encephalitis in the murine model of VEEV infection
6218,d5e051ae7435367d4fa42296c977230f44336229,train,custom_license,1,6,10,119,FALSE,Archives of Virology Antigenic and biological diversity of feline coronaviruses: feline infectious peritonitis and feline enteritis virus*
6219,5667ab8a8565a702defd98b5736e32a3bb9c5ad4,train,noncomm_use_subset,1,8,12,226,FALSE,"Nonproliferative and Proliferative Lesions of the Gastrointestinal Tract, Pancreas and Salivary Glands of the Rat and Mouse"
6220,8efed0e2f2116f528ef08e76585ba0fc56cb261f,train,custom_license,1,2,2,51,FALSE,Plant cell factories and mucosal vaccines
6221,c77f37d083293f7461d47471caa670e765270948,train,comm_use_subset,1,6,7,136,FALSE,Using LongSAGE to Detect Biomarkers of Cervical Cancer Potentially Amenable to Optical Contrast Agent Labelling
6222,1fb6c0cd83b966fe0f4a4d0a960425cd38306a54,train,custom_license,1,5,10,236,FALSE,"Comparison of the ""ProDect BCS RV CHIP"" assay with the combination of shell vial cell culture and immunofluorescence antibody test for the detection of respiratory viruses"
6223,d24a70c5203617db24e9777727d824bcad5597c7,train,comm_use_subset,1,2,3,33,FALSE,Identification and characterization of the role of c-terminal Src kinase in dengue virus replication OPEN
6224,9a89705854ab91a21b721dd3900a91d6332c1eaf,train,comm_use_subset,2,10,47,536,FALSE,Article 189 1 Citation: Yandamuri SS and Lane TE (2016) Imaging Axonal Degeneration and Repair in Preclinical Animal Models of Multiple Sclerosis
6225,758e9c4e4ff49b4e2a9a3a14014edfc567e521fa,train,custom_license,1,5,11,169,FALSE,Entry Screening for Infectious Diseases in Humans PERSPECTIVE Find emerging infectious disease information on
6226,a7ab7a45f2b808fccd9c684ed6b301bdc9a37cab,train,custom_license,5,16,18,301,FALSE,Severity of Pneumonia Due to New H1N1 Influenza Virus in Ferrets Is Intermediate between That Due to Seasonal H1N1 Virus and Highly Pathogenic Avian Influenza H5N1 Virus
6227,50c44ad66a3e9b9e9917653cfa845af6571e0b34,train,custom_license,1,8,13,227,FALSE,Sequencing of prototype viruses in the Venezuelan equine encephalitis antigenic complex
6228,b2d2050a4b62e13a5c78e23190f61a7895ca33e2,train,comm_use_subset,3,18,32,547,FALSE,Distributed under Creative Commons CC-BY 4.0 Analysis of synonymous codon usage patterns in sixty-four different bivalve species
6229,2d5fdcbc3c2b82ecef0748012b73fc1aa7a2ad96,train,comm_use_subset,1,9,18,309,FALSE,A Critical HA1 Neutralizing Domain of H5N1 Influenza in an Optimal Conformation Induces Strong Cross-Protection
6230,c07d89610bf10dbbc4124f1a65ffaab6855954ea,train,comm_use_subset,1,8,15,297,FALSE,Monitoring Survivability and Infectivity of Porcine Epidemic Diarrhea Virus (PEDv) in the Infected On-Farm Earthen Manure Storages (EMS)
6231,50c344300f3d203cb38436a35df2e319dc62e2bd,train,custom_license,1,5,5,90,FALSE,What Have We Learned from the Novel Influenza A (H1N1) Pandemic in 2009 for Strengthening Pandemic Influenza Preparedness?
6232,40bf10143cbee94371fb682e9bf1dbfe05884433,train,comm_use_subset,1,9,12,189,FALSE,Assessment of Immunogenicity and Neutralisation Efficacy of Viral-Vectored Vaccines Against Chikungunya Virus
6233,94a4251b88b47417be1ebffe98259c1d4c1e0b36,train,comm_use_subset,1,8,19,288,FALSE,"Spliced Leader RNAs, Mitochondrial Gene Frameshifts and Multi-Protein Phylogeny Expand Support for the Genus Perkinsus as a Unique Group of Alveolates"
6234,886c6ddb98181ca59127f4ae5615fed593ba2b5e,train,custom_license,1,7,9,192,FALSE,siRNA-containing liposomes modified with polyarginine effectively silence the targeted gene
6235,aa7094234bc71c19d615cc130ca8c2ef98f543a9,train,custom_license,1,7,12,175,FALSE,Physica A Evolution of Chinese airport network
6236,8f27a7e037498feb3144e1d7f638527ab526dae2,train,custom_license,1,2,2,26,FALSE,"Infections in Heart, Lung, and Heart-Lung Transplantation"
6237,644bd897bcc12b1b63f04e615d170f88248fa281,train,custom_license,2,2,2,20,FALSE,Activation of Transgene-specific T Cells Following Lentivirus-mediated Gene Delivery to Mouse Lung Lentivirus Vector Elicits T Cells in Mouse Lung
6238,0c6668002dc61159a3e4456adc22d7ab38c7e8e6,train,custom_license,1,8,15,202,FALSE,Biosafety and data quality considerations for animal experiments with highly infectious agents at ABSL-3 facilities
6239,2bf3f075175c307923fc400707b30616a676419c,train,comm_use_subset,1,11,15,268,FALSE,The Ubiquitin Proteasome System Plays a Role in Venezuelan Equine Encephalitis Virus Infection
6240,da8a9f50efb758be10b61ea4c5c51cd2fbd004b4,train,comm_use_subset,3,26,39,748,FALSE,"Visible Light-Responsive Platinum-Containing Titania Nanoparticle-Mediated Photocatalysis Induces Nucleotide Insertion, Deletion and Substitution Mutations"
6241,d010cc0209bc5a0eee6259f72c42590c448da1cf,train,biorxiv_medrxiv,3,33,68,1056,FALSE,Gut microbiota structure differs between honey
6242,b7d7db5b12584c5fab0c2244a27d0653d8a59f7d,train,noncomm_use_subset,1,4,8,119,FALSE,MINI REVIEW ARTICLE Mouse hepatitis virus receptor as a determinant of the mouse susceptibility to MHV infection
6243,60bb4454a34fb7642d6805ff6261abc91809a135,train,comm_use_subset,3,19,22,389,FALSE,"Drainage systems, an occluded source of sanitation related outbreaks"
6244,5c5088ded6a49170c4ee50c8a9bfc5422cc31668,train,comm_use_subset,1,9,14,205,FALSE,"Trypsin-and low pH- mediated fusogenicity of avian metapneumovirus fusion proteins is determined by residues at positions 100, 101 and 294 OPEN"
6245,b2ca7959b768af6c0ac1f5e347a31dacf9fcfd2f,train,comm_use_subset,3,8,10,213,FALSE,Sublingual immunization with recombinant adenovirus encoding SARS-CoV spike protein induces systemic and mucosal immunity without redirection of the virus to the brain
6246,edf2997357501734a93c1b7e16d44e86a7d20853,train,comm_use_subset,1,8,12,221,FALSE,Identification and characterisation of the CD40-ligand of Sigmodon hispidus
6247,5b15c62ee761d6eefeb7d2ef023f804bfdc41edc,train,comm_use_subset,1,10,14,235,FALSE,Optimal Decision Model for Sustainable Hospital Building Renovation-A Case Study of a Vacant School Building Converting into a Community Public Hospital
6248,709fea3df3da75c040b2fa2b8d16074851737d6e,train,custom_license,2,13,14,277,FALSE,Suicide news reporting accuracy and stereotyping in Hong Kong
6249,2536b83acf84368d7c13be81fe07aa0575115da7,train,biorxiv_medrxiv,1,7,10,177,FALSE,Estimation of country-level basic reproductive ratios for novel Coronavirus (COVID-19) using synthetic contact matrices
6250,7a024d2daf7418582168f9375fc29705c400a565,train,custom_license,1,11,13,247,FALSE,Chimpanzee-Human Monoclonal Antibodies for Treatment of Chronic Poliovirus Excretors and Emergency Postexposure Prophylaxis ??? ?€?
6251,5a9acb16dde5abb907f6465bace23ff4e85c86f7,train,custom_license,1,12,33,398,FALSE,Impact of Severe Acute Respiratory Syndrome (SARS) Outbreaks on the Use of Emergency Department Medical Resources
6252,d8932d954c612d2ef0220a53943c24e7b0920dac,train,custom_license,1,12,19,297,FALSE,Respiratory source control using a surgical mask: An in vitro study
6253,cdbbfbfd09efb48fd6a88fc7262d6df4a8f665b8,train,custom_license,1,13,20,328,FALSE,ECONOMICS OF A PARATUBERCULOSIS CONTROL PROGRAM 2823 2834 WOLF ET AL
6254,95687de5baf7b91c20058f1c819580ab872ddc6a,train,biorxiv_medrxiv,2,10,16,262,FALSE,Comparing Metapopulation Dynamics of Infectious Diseases under Di erent Models of Human Movement
6255,f6f9df0c4bf4a1d1b2a045660350523c0300f3e3,train,comm_use_subset,2,8,14,229,FALSE,Ciliated conical epithelial cell protrusions point towards a diagnosis of primary ciliary dyskinesia
6256,bc381e908d987cbecf5fb3df2640a7c878886405,train,comm_use_subset,1,9,12,240,FALSE,Broad-Spectrum Detection of H5 Subtype Influenza A Viruses with a New Fluorescent Immunochromatography System
6257,6e2db98aa242e3e84116afdfad5e250943c55ac5,train,custom_license,1,11,15,271,FALSE,Early detection of dynamic harmful cascades in large-scale networks ???
6258,a9348f9a4519219e9f2adfab6e093b66f4ee3131,train,comm_use_subset,1,9,13,252,FALSE,Human rights violations in organ procurement practice in China
6259,d933a7e77858722cf803ffb33f6f80cd6ab7de7f,train,custom_license,1,7,8,112,FALSE,Identification and sequence determination of the capsid protein gene of feline calicivirus
6260,ce7dbbc77478de90963004c8d04729494062e276,train,custom_license,1,6,7,127,FALSE,"Establishing benchmarks and metrics for disruptive technologies, inappropriate and obsolete tests in the clinical laboratory"
6261,638a64df0b44b94562271c191fa0e45933459000,train,custom_license,4,8,15,235,FALSE,"Eff ects of smoking and solid-fuel use on COPD, lung cancer, and tuberculosis in China: a time-based, multiple risk factor, modelling study"
6262,418826a231c08bed06a47bd7d0b96dcdf66bd3e6,train,comm_use_subset,3,29,37,540,FALSE,Inevitable isolation and the change of stress markers in hemodialysis patients during the 2015 MERS- CoV outbreak in Korea OPEN
6263,5962da0d630c23dd023f1a0b64ce0559a59e76fc,train,custom_license,1,7,13,229,FALSE,"The value of China-Africa health development initiatives in strengthening ""One Health"" strategy R EVIEWS"
6264,23830f06ba31fe6d7d65351a5bfb4a2a739f9f68,train,custom_license,1,8,11,224,FALSE,A review on versatile applications of transition metal complexes incorporating Schiff bases
6265,85f3c300e460e62364ef4a74fb1289334a5c2317,train,comm_use_subset,3,8,12,187,FALSE,
6266,fc18a8c0477521553d74acecb7a98bd0937e79c4,train,custom_license,1,13,20,346,FALSE,"Epidemiology and Infection Estimating survival rates in MERS-CoV patients 14 and 45 days after experiencing symptoms and determining the differences in survival rates by demographic data, disease characteristics and regions: a worldwide study"
6267,3041ba0d88fceebd32a14e0b62b443961a64a82b,train,comm_use_subset,1,8,10,155,FALSE,Vps3 and Vps8 control integrin trafficking from early to recycling endosomes and regulate integrin- dependent functions
6268,8432793ab0a2b9936a27bc607a88a41fdb2917ef,train,custom_license,1,6,13,231,FALSE,DNA sequences required for translational frameshifting in production of the transposase encoded by IS1
6269,7d4fae16cf20accab0cf5151c6d5bc4911cb8a11,train,custom_license,1,5,6,127,FALSE,Studies on the Intrathecal Humoral Immune Response in Canine Distemper Encephalitis
6270,9f1936809149b1ca45c64b1468ba966bcdc4e331,train,comm_use_subset,1,6,9,137,FALSE,"Outbreak of febrile illness caused by coxsackievirus A4 in a nursery school in Beijing, China"
6271,fe21f4cd051907ab122c5583ca3d95ccaacba508,train,comm_use_subset,1,9,15,240,FALSE,Molecular Sciences Communication Resiquimod-Mediated Activation of Plasmacytoid Dendritic Cells Is Amplified in Multiple Sclerosis
6272,e52c04caa85880ec10ef5275a67cc3ea3a91a9c1,train,comm_use_subset,1,3,6,111,FALSE,Virus and tumor microenvironment induced ER stress and unfolded protein response: from complexity to therapeutics
6273,3bf778a7e84f062dd8e7a5d37a023a54968236cd,train,custom_license,4,14,19,242,FALSE,Nasopharyngeal Microbiota in Infants With Acute Otitis Media
6274,140fd07c5decc5a768d4cd4fd269a7343dc62092,train,custom_license,1,10,14,212,FALSE,Middle East Respiratory Syndrome: What Clinicians Need to Know
6275,942d4ee076c27219a1ba400860e15c93e4e3d049,train,custom_license,4,12,19,296,FALSE,A Simplified and Standardized Polymerase Chain Reaction Format for the Diagnosis of Leishmaniasis
6276,839aa905695256a2b72fbacd41816955a9063371,train,custom_license,1,11,22,285,FALSE,Aerosol Delivery of siRNA to the Lungs. Part 1: Rationale for Gene Delivery Systems ?€?
6277,f760e0454b37864b2d4e5a5552efe0486b3b92b1,train,custom_license,1,10,20,308,FALSE,Introduction Modulation of Pre-mRNA Splicing Patterns with Synthetic Chemicals and Their Clinical Applications
6278,a78fd1b34372e1e54bf2a192d04aa36670cea307,train,comm_use_subset,4,9,16,269,FALSE,BMC Public Health Public awareness of risk factors for cancer among the Japanese general population: A population-based survey
6279,867ebb2be2d466bcb35e5a7319708eaff39c4799,train,custom_license,2,3,4,77,FALSE,Antimicrobial prescribing in Australian hospitals; antimicrobial choice and indications for inappropriate prescribing
6280,cdb2bd1b90da9e8acc1eec157ff5b5efc32d64a1,train,custom_license,1,9,14,216,FALSE,P450s and UGTs: Key Players in the Structural Diversity of Triterpenoid Saponins
6281,9d08aa9bb599cb599ceaa62f31cb480a5708a5d1,train,comm_use_subset,1,3,4,46,FALSE,BMC Public Health Delayed Treatment of Diagnosed Pulmonary Tuberculosis in Taiwan
6282,38d4184fcc07afbf2bd269491da88687764e86f0,train,comm_use_subset,1,5,7,111,FALSE,Protein Microarrays and Biomarkers of Infectious Disease
6283,ab3c4f88e655875b72719f078f4e1e4fd4459445,train,comm_use_subset,4,27,40,691,FALSE,"A randomised clinical trial to evaluate the safety, fit, comfort of a novel N95 mask in children"
6284,b47b54d0d0a92245735b5b88ed1c3634574772d5,train,comm_use_subset,1,8,14,233,FALSE,Identification of Ellagic Acid from Plant Rhodiola rosea L. as an Anti-Ebola Virus Entry Inhibitor
6285,232e85eda8060808405e79f0dbe13309eccddf58,train,comm_use_subset,1,17,29,378,FALSE,Hemozoin-induced activation of human monocytes toward M2-like phenotype is partially reversed by antimalarial drugs- chloroquine and artemisinin
6286,78105213b5413694357b77b5f55f6750db8250fa,train,custom_license,2,14,30,367,FALSE,"The antiviral action of common household disinfectants and antiseptics against murine hepatitis virus, a potential surrogate for SARS coronavirus"
6287,226108186ae7cc147780e134abca966617fdd243,train,custom_license,1,4,11,168,FALSE,Chinese Herbal Medicines (CHM) Review Biopotency Assays: an Integrated Application to Quality Control of Chinese Materia Medica
6288,b57cbdeed383aa2950a42bc015f1be47e85a0d22,train,custom_license,1,8,13,176,FALSE,SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world ???
6289,c07b523c9bf9af72f5b6ee8b586b13ef619bb3ca,train,noncomm_use_subset,1,4,9,159,FALSE,"Pharmacological targets in the ubiquitin system offer new ways of treating cancer, neurodegenerative disorders and infectious diseases"
6290,040765d9c62b33f0a74bb4d3732d4d345f7d6c30,train,custom_license,1,11,15,273,FALSE,"Longitudinal study of Salmonella spp., diarrheagenic Escherichia coli, Rotavirus, and Coronavirus isolated from healthy and diarrheic calves in a Brazilian dairy herd"
6291,14aae1385e314505aefe392e22d78bcf4f75f532,train,custom_license,1,7,8,132,FALSE,C-type lectin LSECtin interacts with DC-SIGNR and is involved in hepatitis C virus binding
6292,43e6e8580066e1b1cc44c816885e2b6262c2f7f7,train,custom_license,2,14,25,360,FALSE,
6293,f6fcf1a99cbd073c5821d1c4ffa3f2c6daf8ae29,train,comm_use_subset,1,14,28,416,FALSE,"MERS coronavirus: diagnostics, epidemiology and transmission"
6294,cb98e2840f97f1b0425ac66e90784b5fe5fcecb7,train,comm_use_subset,1,8,17,276,FALSE,Canine infectious respiratory disease: New insights into the etiology and epidemiology of associated pathogens
6295,8b88d01563538e4abd29c3ba493c534af30664cc,train,biorxiv_medrxiv,1,3,5,91,FALSE,A mathematical model for simulating the transmission of Wuhan novel Coronavirus
6296,1376526470f18216200ecd6c375d9913942fa362,train,noncomm_use_subset,3,20,32,439,FALSE,"Origin, Evolution, and Virulence of Porcine Deltacoronaviruses in the United States"
6297,52b2e871c90e4d628ebba88bf41ada90a8b50333,train,custom_license,1,6,10,168,FALSE,Receptor-binding domain of SARS-CoV spike protein induces highly potent neutralizing antibodies: implication for developing subunit vaccine
6298,97c78798cc75c9da5716e5c6e7c61f8b703ccadf,train,custom_license,1,12,16,330,FALSE,Pushing the limits of the scanning mechanism for initiation of translation
6299,f6a6f1fcc991eaf6e733d88adb25a3a7a8e65546,train,comm_use_subset,1,3,3,63,FALSE,Sequence and Structure Analysis of Distantly-Related Viruses Reveals Extensive Gene Transfer between Viruses and Hosts and among Viruses
6300,ae508e0c926147281503c01cd5206ee3e0929d33,train,custom_license,1,10,11,278,FALSE,Coupling to the surface of liposomes alters the immunogenicity of hepatitis C virus-derived peptides and confers sterile immunity
6301,9e938f6a1ae02a99bceedb9068f3cd0db7a4ccf9,train,custom_license,2,9,15,251,FALSE,"Stress hormones bring birds, pathogens and mosquitoes together HHS Public Access"
6302,e888b2ed211913112f82387a5cd15689481edc10,train,custom_license,2,6,9,97,FALSE,"Sample-to-result molecular infectious disease assays: clinical implications, limitations and potential"
6303,cefbe0e7441f96ec3d0a08e9d7f291dbcf44f4e3,train,comm_use_subset,1,9,14,250,FALSE,Interferon ?? Induces the Apoptosis of Cervical Cancer HeLa Cells by Activating both the Intrinsic Mitochondrial Pathway and Endoplasmic Reticulum Stress-Induced Pathway
6304,a3b2e28fa4700e4625dc4e22fdd14d7a272fc961,train,custom_license,1,7,12,220,FALSE,Function of Mesoderm-Derived Progenitors 315
6305,a80bc93a9b4851d9f4925885f9436f3739781333,train,custom_license,2,5,8,130,FALSE,The Golgi Complex: In Vitro Veritas? Review
6306,0aff00101d5ccc6592987185ab833f95d842f98b,train,biorxiv_medrxiv,1,6,9,142,FALSE,Potentially highly potent drugs for 2019-nCoV
6307,8f83009d7c0bb2462aee76cfb57e566cd7e03250,train,custom_license,1,11,17,254,FALSE,Nonhuman Primate Quarantine: Its Evolution and Practice
6308,e29d2ad1dd4c45b75279fbccff9a58d0ed49086f,train,custom_license,1,2,3,37,FALSE,Coronaviruses with Special Emphasis on First Insights Concerning SARS 71
6309,a21f16327c9af00dfc25321123ac2a5b6eb7f690,train,comm_use_subset,4,11,20,343,FALSE,Clinical Characteristics and Outcomes in Hospitalized Patients with Respiratory Viral Co-Infection during the 2009 H1N1 Influenza Pandemic
6310,5756f748eb5e3dae569b6c4568caca120b137b50,train,custom_license,9,26,48,544,FALSE,QUICK REFERENCE SUMMARY Diseases causing weight loss and a good appetite METABOLIC ?€? Hyperthyroidism*** (p 304) DISEASES CAUSING SIGNS OF A THIN CAT WITH A GOOD APPETITE HYPERTHYROIDISM*** Classical signs
6311,80a735987ea3897dc5e33a859e1a80310babb2da,train,comm_use_subset,1,8,14,233,FALSE,Detection of HIV-1 RNA/DNA and CD4 mRNA in feces and urine from chronic HIV-1 infected subjects with and without anti-retroviral therapy
6312,13d4dd381fc40d85d6c6aca047cb7ce9038f19ed,train,custom_license,1,9,13,241,FALSE,Recombinant Protein-Based Enzyme-Linked Immunosorbent Assay and Immunochromatographic Tests for Detection of Immunoglobulin G Antibodies to Severe Acute Respiratory Syndrome (SARS) Coronavirus in SARS Patients
6313,69abd655f6f50d51326be6b2c9be14d3ee7ef8ac,train,comm_use_subset,1,9,21,316,FALSE,Prediction of Epidemic Spread of the 2019 Novel Coronavirus Driven by Spring Festival Transportation in China: A Population-Based Study
6314,e4d8c41844be4fb2ddcd8e0fd66e893e7ac68119,train,custom_license,1,7,11,131,FALSE,Sequence-specific Sensing of Nucleic Acids
6315,517698251b94fac6d80edcc4644e2448a4efd4ef,train,noncomm_use_subset,1,6,10,173,FALSE,Improved Algorithmic Complexity for the 3SEQ Recombination Detection Algorithm
6316,87e262d54c4f7c023d621836ffd13aa1fcd365f6,train,custom_license,2,4,4,99,FALSE,HHS Public Access Author manuscript Simultaneous Intranasal/Intravascular Antibody Labeling of CD4 + T Cells in Mouse Lungs
6317,af678e8cd31d74cdb2d690addc19d59dca331f2b,train,comm_use_subset,3,10,20,307,FALSE,Quantifying the seasonal drivers of transmission for Lassa fever in Nigeria
6318,4d77078dcc719ace0848a3584d9e287fa5b8618c,train,custom_license,1,6,14,190,FALSE,"Autophagy, antiviral immunity, and viral countermeasures"
6319,34e11e290d25709bbe4a448c970b54162f457902,train,comm_use_subset,1,7,16,192,FALSE,Babesia vesperuginis in insectivorous bats from China
6320,5f9faee1e6d40e1bdd7b74a5c46d8e4a944ff849,train,custom_license,2,15,16,304,FALSE,The Use of Bovine Serum Protein as an Oral Support Therapy Following Coronavirus Challenge in Calves 1
6321,926408598f7ddf6bf47220216c711797f1c41825,train,noncomm_use_subset,5,27,53,623,FALSE,Case report Fulminant ecchymosis as the initial manifestation of antiphospholipid syndrome (APS) triggered by respiratory syncytial virus (RSV) infection: A case report and review of the literature
6322,a14318461927b34bd602d055e3bec9dec84015bf,train,custom_license,1,9,14,245,FALSE,Therapeutic and Prophylactic Potential of Small Interfering RNAs against Severe Acute Respiratory Syndrome Progress to Date
6323,68573eedbded1ad21d12a521f95676711c0feeae,train,custom_license,1,7,17,359,FALSE,Glycyrrhizic acid activates chicken macrophages and enhances their Salmonella-killing capacity in vitro *#
6324,c16d19032f42486b997727ee0f732ab9fd5b9a84,train,comm_use_subset,1,11,16,303,FALSE,Rhesus macaque IFITM3 gene polymorphisms and SIV infection
6325,5943d40911e2da61381868d783fa205c57cd8de3,train,custom_license,1,5,12,202,FALSE,Severe acute respiratory syndrome coronavirus nucleocapsid protein confers ability to efficiently produce virus-like particles when substituted for the human immunodeficiency virus nucleocapsid domain
6326,3a5f7afd679495b8d549d4751921923997641046,train,custom_license,5,9,10,102,FALSE,Health Guidelines for Travel Abroad
6327,1c25b153fbe8c449d7adcde9c039db9edbb437be,train,custom_license,1,9,15,298,FALSE,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome
6328,0b5df906aa61d901a680a5b6c520aa6d62e33297,train,custom_license,1,12,17,269,FALSE,"Saudi Arabia, 5 Prince Sultan Military Medical City, AlSulimaniah, Riyadh 11159, Saudi Arabia, 6 King Faisal Specialist and Research Center"
6329,29f7f8a096554d3f4cd512b9e825b72130520f12,train,comm_use_subset,1,3,4,72,FALSE,First genome report and analysis of chicken H7N9 influenza viruses with poly-basic amino acids insertion in the hemagglutinin cleavage site
6330,b598a95bfd167cd22b0cd970d0218a7aebc0213d,train,custom_license,1,12,17,279,FALSE,Infection control and prevention practices implemented to reduce transmission risk of Middle East respiratory syndrome-coronavirus in a tertiary care institution in Saudi Arabia
6331,3849786c8c14c11ae4b19b4543672421e5d169fd,train,comm_use_subset,3,5,8,151,FALSE,Plant-based vaccines against viruses
6332,16806b7011f228853fde6f0a67cc11bbf4b448f9,train,custom_license,4,7,12,207,FALSE,Pathogenicity of three genetically diverse strains of PRRSV Type 1 in specific pathogen free pigs
6333,38a24f1500fcb5cfbac618720eb8996fd27029a4,train,comm_use_subset,1,17,24,407,FALSE,"Extrapolating Antibiotic Sales to Number of Treated Animals: Treatments in Pigs and Calves in Switzerland, 2011-2015"
6334,0f90aed025cdf162b89014244740266ce67a3f47,train,noncomm_use_subset,2,8,13,243,FALSE,Trends in Incident and Recurrent Rates of First-Ever Ischemic Stroke in Taiwan between 2000 and 2011
6335,1c91f0c34fbc90056aea02c74a18a938a0af2cbc,train,custom_license,1,6,9,121,FALSE,What is the best control strategy for multiple infectious disease outbreaks?
6336,c391c74b10de405afe3d8064182ffc0c25db88ad,train,custom_license,1,5,11,480,FALSE,
6337,dd3c5f3af25e4c6fe5395625ed96d9244cd467b9,train,comm_use_subset,3,7,14,186,FALSE,A multiplex liquid-chip assay based on Luminex xMAP technology for simultaneous detection of six common respiratory viruses
6338,05774f9508a8c3399ffb20e758f933ffadc40fbd,train,comm_use_subset,1,8,10,189,FALSE,iLIR@viral: A web resource for LIR motif-containing proteins in viruses
6339,6c27eb21716120ff4b5a56408fa58e3936c00d61,train,custom_license,5,8,9,176,FALSE,Proteinases Involved in Plant Virus Genome Expression
6340,64755c9353da7616e07c4f92a4d2734e02ed473f,train,custom_license,1,6,8,125,FALSE,ASBMT COMMITTEE REPORT Preparing for the Unthinkable: Emergency Preparedness for the Hematopoietic Cell Transplant Program
6341,3007130618efe9e8e818751f03f9c8ab57446b72,train,custom_license,1,10,12,257,FALSE,Comparing viral metagenomics methods using a highly multiplexed human viral pathogens reagent
6342,b4fe17ddc56f79cc60e0d9d1f8e2aabaedb1be43,train,custom_license,1,4,4,72,FALSE,Concomitant Respiratory Viral Infections in Children with Kawasaki Disease
